ead,recoveries,recovery_costs,collateral,product_type,seniority,time_to_recovery,lgd
33264.86747898131,10948.73546873366,2552.2224815544614,0,2,1,20.713964636460837,0.7475861585053779
28073.091540893278,15506.743092666033,664.7531550123892,1,2,1,11.309462623823977,0.47130903213727865
39302.961350767466,10362.217051314314,3032.4808657449807,0,0,1,1.7980086651239309,0.8135067706437289
33383.520246205684,11297.663731325041,2111.798720559444,0,1,2,22.504113787251207,0.7248383351120784
20616.14964128349,11225.35564094866,1131.1297286054992,1,1,2,29.891409164296686,0.5103728830077153
40794.00904096872,29354.82170074716,2338.3667402923534,1,0,1,16.76889319290808,0.337734741066448
8765.159535431343,4213.905270515873,291.0313683683132,1,0,1,6.7647149171802505,0.5524469479089167
1624.2476201260936,1031.9675788874515,89.73950667185366,1,0,2,11.082872552747432,0.4198987515570743
4957.369108394267,3523.285344227674,114.358812880319,1,2,2,18.84961253291526,0.31235168154514625
36256.78785452429,24625.773430619513,2742.44096416968,1,1,2,30.28384266421833,0.39643488126267845
23362.922897443674,19390.604205550644,727.1834462467315,1,0,2,7.011360112394722,0.20115214858899233
8482.953062163288,1343.5918781940636,236.36099503346202,0,2,1,22.425245649832995,0.8694757739378273
25301.716367616496,2138.047909556212,1512.5719224537995,0,2,1,27.36790148826909,0.9752793060354217
8039.449084301837,1050.5934937778286,449.81851401739806,0,2,2,33.76166321171881,0.9252716232840471
34967.85856634793,23752.026610800145,1454.3455580076948,1,2,2,5.084629208760079,0.36233781629821904
22584.73564091452,6995.638851031315,1225.7015276399686,0,2,2,33.42370719575951,0.7445204843160296
19360.550691775883,5077.707102065027,409.75666597467614,0,0,2,22.051363731106782,0.75889371586557
15424.848412819889,7176.335976901731,881.2675792897014,1,2,2,27.83455556013001,0.5918878274109923
31698.988359384977,10841.81717837796,917.4558529780767,0,1,1,2.8821148348994408,0.6869186734641763
18409.724222392826,1896.8537903510019,535.6956984231829,0,1,1,18.71518544742083,0.926063091685417
4838.671006146999,3576.135692708193,103.3181844908608,1,1,2,22.79203859282778,0.282278645560837
6341.292154965508,5979.157515693765,210.95195787228707,1,1,2,11.739184395549406,0.09037378867574782
48113.934395200966,14144.25236982301,1596.7847688432098,0,1,1,16.10775728354384,0.7392134366332069
45474.74419002655,14550.689244005736,1900.5046480550495,0,2,2,20.400434734785932,0.7218195545402298
35135.5031236321,6705.850666962922,819.688988306671,0,0,1,20.339177892054295,0.8324725375941117
13660.563092246219,5228.913861372009,321.16704467076966,1,0,1,2.4651533892393327,0.6407361260615316
48474.23067871233,25578.57551466097,2322.9675411122857,1,0,2,16.381861830261233,0.5202480235800526
39048.169746306834,4640.975369854121,742.7515716456018,0,2,2,8.483635417728081,0.9001688472587831
35986.064363370286,15342.998639506717,2095.2090884790637,1,1,1,33.08432773298724,0.6318633397290203
22743.39435611754,10386.5259551078,1730.2332649983482,0,1,1,35.18029965431669,0.6193931057709039
13975.95731133537,3951.611116288844,557.3009903465872,0,1,2,11.487641372322418,0.7571321913534138
5271.3526265982155,3402.9876310016784,385.2165964182721,1,1,2,7.131488903787056,0.4275148622468694
45178.81862892016,9619.352810492286,762.7161069974408,0,1,1,8.682645283192008,0.8039648452023603
23060.926346763747,5286.843510725328,299.9542511335398,0,0,2,17.72132893735338,0.7837515638095074
10516.9865573639,3846.5466264218444,636.2337407136008,0,0,1,31.60769596896124,0.6947497395572488
15644.8528954573,9326.202601468429,989.8734681241255,1,2,2,18.501267522817386,0.46715196435213063
29171.36866262385,19360.549419151004,2013.2350792154957,1,1,1,2.9387221600354176,0.4053308043046347
9250.252755491969,5332.580937747686,129.29297958752562,1,0,2,2.39599609496004,0.4374977532294006
42902.40706257259,8964.099854144482,2762.2068611336936,0,1,2,8.9586830967997,0.8554418407348238
38046.7167268429,3088.2634155943347,1383.2915425061447,0,1,2,30.496994716330008,0.9551874111679841
36113.41631957137,13097.2567599541,1127.9532382068958,1,0,2,22.751819513730037,0.6685635217718093
21888.605468867634,4785.124336241373,483.99371925586325,0,0,2,20.703524882520203,0.8034991026219991
31551.78761477094,19144.981164067474,2515.3433057649545,1,2,2,12.163935740392475,0.47294149981798905
29412.849461180413,13108.259777842075,425.2054244273946,1,0,2,33.52988917661656,0.5687920556573753
32667.40677696359,8031.707161480826,2217.808573240236,0,0,2,12.591238573674636,0.8220275448267159
4679.99389642451,2838.1837378602327,256.2980428067626,1,1,2,30.223054442853137,0.44831430292547675
21082.466407445176,0.0,1295.6362781789003,0,1,2,32.35662312915594,1.0
2559.9016061636776,358.8599112639318,153.13382195117634,0,2,2,17.916725462564784,0.9196351575320659
24952.545552603686,16190.999834806013,1748.9342470160502,1,2,2,32.30012443182599,0.4212187467068666
16828.130010472873,4988.649457013421,384.78267935500395,0,0,1,10.688115058686648,0.7264183973624384
7653.947348869321,3532.7483611813946,76.98128365719033,1,1,2,24.045169916414654,0.5484987131463993
5618.446902266306,3477.895976379828,291.5805064854921,1,0,1,4.07873119835352,0.43288322817306046
29588.406322796745,21383.211843037512,1028.7919873071226,1,1,2,17.587697493233787,0.3120812377093767
8944.351942575862,6200.660849178326,166.94734131382828,1,0,1,8.606613075542176,0.325416358099292
46293.44585965146,11044.028574234002,1066.1247620820436,0,0,2,3.1967147275711008,0.7844640072289688
29262.526415169552,5672.331296153296,972.1728754853599,0,2,1,1.1303927827167257,0.8393796094710608
17670.055324474433,9267.566971923437,263.5724816882108,1,0,2,12.366324075428293,0.4904376740822097
29750.31682833013,19520.32450821283,416.02617393583574,1,1,2,21.6335708087867,0.35784555019983266
1628.7916159700262,445.33194987621584,120.7290280312658,0,0,1,16.933062167790506,0.8007093610611247
47948.68105545155,15608.661297097033,1527.0308735248095,0,2,2,11.561925448182363,0.7063187117224947
24374.02012867356,6479.220429223577,1919.6039566722918,0,2,1,35.69200107716879,0.8129312912486127
39245.39374888917,13667.274071476046,3041.7413447144295,0,1,2,33.88337639928872,0.7292540165414351
4595.134996160709,2809.240852724755,91.81075018242517,1,2,2,5.39786573931239,0.408628885807974
24589.587376488937,8462.817453962038,1476.4744267197825,0,1,1,15.528759933397316,0.7158820552669309
24789.996220548786,17464.520914668086,1290.4765273577973,1,0,1,23.709642689776377,0.34755760979489825
46922.40952126165,23623.406351056667,2737.7018311356696,1,0,1,26.672177913547785,0.5548884907443384
28800.538592615732,11031.260467220323,481.93006849870005,1,0,1,13.823025421832163,0.6337106556255027
23937.725352319212,10418.156306544983,555.3362097567956,0,0,1,27.119863445737167,0.5879800627826727
13715.295323048733,3851.2418654370845,210.73148447782665,0,0,2,5.34525045187374,0.7345656586160902
16912.66536845633,6668.016073538107,884.353029217789,1,0,2,12.613441884019664,0.6580277018247296
26273.28392234112,13513.444475037073,2077.201960795592,1,1,1,26.075161151456676,0.5647197149756817
22226.117285099812,7615.221547462781,1267.7536731941266,0,0,1,22.89889765911313,0.7144140025516765
1569.797954076356,889.1944383680167,93.80061978671525,1,1,1,30.302357520157923,0.4933145271874823
41401.45024762071,7806.352316825151,3267.441905316608,0,1,2,2.639995793350428,0.890368323226325
44859.958206068455,34457.195128274565,2577.6894808971656,1,2,1,7.103710123806698,0.2893549855544698
7442.329905431233,925.271702465092,95.35641542772086,0,1,1,2.697310379518826,0.8884871676500502
27924.789105182947,4306.605573628052,1974.0142900371332,0,2,1,7.723997848722396,0.9164687949905419
5874.499186204455,1617.6395576285947,208.70615426601154,0,1,1,1.1498983721527254,0.7601611033207236
33775.88460547068,10026.52643881033,348.0758084267151,0,0,2,18.64736055876032,0.7134508616595641
14421.072300030912,4464.203929069058,656.2509753359009,0,1,1,19.49100384488894,0.7359452283083696
33141.42041724914,11909.321880542462,2505.194769864144,0,1,2,24.026212349209818,0.7162424847130648
36486.23340720069,9991.004660264069,1022.0942601802126,0,1,2,14.471935652036521,0.7541837136218668
38548.050849924024,25392.606145554484,1711.761743676627,1,1,2,1.1122691739814403,0.3856798494410897
5833.17682481688,1276.852592898457,129.28876026324198,0,1,1,24.5861904042673,0.8032694932625772
45842.58633431159,27850.462086084226,643.560553063927,1,0,2,2.9001880711769403,0.4065146906282451
11895.5925492966,7290.857464502848,186.02501625324606,1,0,1,31.315965078621037,0.4027340446634817
2351.9215307208988,648.687655102311,143.2102975031683,0,2,2,1.7928895697778078,0.7850789871190105
27965.197234878426,9583.806679621239,1971.1328823437016,0,2,2,19.566629313982137,0.7277804360420191
18860.65305119072,12572.841042717806,377.7962087964781,1,0,1,32.32212588349323,0.35341343691429467
41574.59228505445,25165.351835149733,1254.8168061957188,1,2,2,21.037135152607306,0.4248762593987108
40508.44786718294,6193.939433319677,958.1083502576746,0,2,2,22.294586129037548,0.8707471809280627
16198.375194724409,9850.5648481945,192.43514850325127,1,0,2,24.8563796918092,0.4037593534173248
47668.52005595237,11756.862053040959,2323.373005413085,0,2,1,5.284309670566345,0.8021023300795781
14900.432987935872,4070.526949125186,879.0443673828256,0,1,2,24.62244852836958,0.7858127623320514
25995.32789696987,22480.31860283115,1438.8784076566153,1,2,1,31.81242087044853,0.19056838680510668
13170.271983096336,2464.7804016864657,489.4566731692792,0,1,1,35.09772914923607,0.8500164817361057
46834.156717423684,30473.800042665916,2287.8821458430143,1,1,2,16.506819977542147,0.3981760349207502
8648.086970309898,3270.8400884181697,143.4453988376141,0,0,1,13.05766980871414,0.63837150339522
2723.075659920285,1665.8693911813264,56.64340564742781,1,0,2,27.365836545871097,0.40904103061866204
22037.30447015038,11691.702680967835,1657.769966133096,0,1,1,20.00060008333601,0.5446842090680489
49622.59042076393,10154.532932805372,3141.384999268999,0,2,1,10.005662905926068,0.8586702573551701
44638.02467961824,12895.510494423026,3329.627784056653,0,2,1,7.025525973939604,0.7857010300293561
37556.09696311899,5789.021119592068,2785.4463250498316,0,2,2,6.958060520746029,0.9200243093021137
44594.22829848698,24875.42006410677,2473.083666570687,1,1,2,17.07119628121532,0.497640451414737
44725.60866504423,12517.44864544427,3353.37878327685,0,1,1,6.954354196547754,0.7951046361202525
26183.48883912923,9204.975366175608,1025.5885946508245,0,1,2,1.690163040402002,0.6876127997388448
16138.488065624253,4652.586996889079,165.4701312875327,0,2,1,2.82310712393915,0.721961757052117
38714.615389493905,15528.19150215686,556.715321808226,0,0,2,33.5459590383538,0.6132861961890629
33252.232526804175,19572.40248530558,587.3711861739433,1,0,1,3.553646940604751,0.42905995007017766
18996.05757924865,3991.827292551828,316.7543538854128,0,2,2,3.5613241703335845,0.8065349653034809
5176.1000690450055,4785.191741485262,179.192274559884,1,1,1,16.791595593673634,0.11014095448599223
37466.08576177678,11138.986430586167,2213.8319117150413,0,1,1,9.57850988172614,0.7617804385646113
13491.795538181801,6930.225573488578,881.6269982631107,1,2,2,34.69428482603742,0.5516832019794604
46872.25095142207,7813.058102987128,2405.246239210145,0,2,2,32.884504382423145,0.8846265806738921
12428.043462781396,1701.1308317809628,251.67449456204494,0,0,1,15.166013703494349,0.8833721219627494
6576.517654368558,4685.034381021065,410.0663428617459,1,1,2,16.705603179569074,0.34996478944755777
41640.077270182854,23163.322526320753,1450.579325696744,1,1,2,14.128977857644957,0.478561409486821
8087.573672912456,4976.150612351835,88.23166325399396,1,2,1,2.325314082509488,0.3956260373282475
9373.781253808085,2272.007342823584,277.85015712080383,0,2,1,11.249639373914803,0.7872622443698846
30169.448180281754,10190.608720547663,999.8770218598241,0,1,2,5.293571436419444,0.6953629498369563
43790.82102145449,21824.938330177738,1278.5688106213706,1,2,2,4.582961550529296,0.5308064786113497
10223.515952871376,1236.3433371159094,683.2468819228524,0,1,2,20.630155052773574,0.9458995850602928
15861.021808554691,9943.523222829697,1002.3348596450859,1,2,2,4.4567700199746785,0.43627917096979507
38981.53949293829,26200.08186658421,2287.7736209340487,1,1,2,4.602596332834226,0.38657352796489736
48605.40809001788,31102.789107758137,959.001980637333,1,1,2,17.8179800186772,0.3798264779241417
25286.688717015946,12715.804692788142,1682.78800985565,1,1,2,16.479882779292357,0.5636828211711191
7622.926376286913,5193.485874449715,437.5736387314256,1,2,1,5.817217479632928,0.3761041362654654
1189.8462415559766,191.25194498758398,28.126344643693976,0,1,2,1.155715868310205,0.8629019493051735
11867.973484943335,2224.240554312065,657.089045472796,0,0,2,7.754105461874534,0.8679512124940721
7025.199780432791,3419.3444169057825,308.02560899943103,1,0,1,9.256228896371425,0.5571202378368979
34044.10434383644,13826.63855668275,1387.450597889667,0,1,2,29.008695526310365,0.634615502491692
6530.708979112291,2129.080254244127,116.56415232301525,0,2,2,33.04034226845253,0.6918380365197854
25563.331615221334,8246.71045830428,1183.1042018234116,0,1,1,15.20805391207894,0.7236820942276968
34865.99056432288,26137.825735545935,592.5554112526592,1,1,1,15.175935427534224,0.2673298560909714
29265.27215643467,27436.716781496514,629.1371272072126,1,2,1,25.936844931595335,0.08397982731915188
10388.894757172851,4102.500441135488,200.27962723334525,1,1,1,22.942270549664116,0.6243853744684521
40304.16404602201,6504.882910296086,3094.8592022715934,0,2,1,7.44490653426932,0.9153927692401536
35912.65291598218,6322.745396983252,1075.243802074931,0,1,1,4.769119280355148,0.8538815384320152
37079.708193819315,5484.149849631734,1292.7581687067989,0,2,1,16.31641617292678,0.8869626573376437
6987.358702087006,843.3043936377143,227.40807792319475,0,2,1,20.768992710696704,0.911855632153168
6625.8132806920585,3737.234538245062,482.8729138403435,1,1,1,5.854766110558324,0.5088358988491138
46414.34627482213,21072.46383041197,2293.2220952215043,1,0,2,11.26457226929556,0.5954000596281708
20180.120594334563,5856.373594317604,1500.2142383598878,0,1,1,11.70800487507012,0.7841361088208423
15396.960243156518,3944.7597007500467,477.22483199908515,0,0,2,10.14543703584574,0.7747909448365189
24684.9102449009,7596.125491015067,445.27695664386437,0,1,1,17.126644320212687,0.7103149874385979
33311.77853179733,22016.6676473103,1630.1215991892416,1,0,2,23.85722545119085,0.3880078774941019
47803.35122382501,32141.100542862485,1634.2813447936005,1,1,2,18.828645926559734,0.3618267670141
14679.088230661722,3012.0157300947876,970.779163617305,0,1,2,8.050979678657047,0.8609425507632181
46278.01725094534,39546.28766802437,3311.638190704376,1,0,1,4.602866646658992,0.2170224303077761
1730.5448236196876,481.3194325197393,74.55212325179794,0,0,2,29.76546620145451,0.7649484117856433
27982.30309517782,741.58223082314,2182.483414785556,0,1,1,17.7756638951225,1.0
31881.76802821371,15294.159496493074,1552.989947222157,1,0,1,3.174871444685702,0.5689959999360547
5741.921485662288,236.22059038858222,166.3114687948492,0,2,2,10.03425248773453,0.9878247862203797
7446.810054663675,1877.1930365448573,329.3596454371435,0,2,1,29.141182243445417,0.7921481305759424
21246.15880615704,12437.148107655423,267.9506158863432,1,2,1,27.310421367074248,0.427228347354605
48328.479651087495,9365.523695694226,3203.215556436583,0,0,2,31.653582151408223,0.8724911649663497
30004.106385101455,25242.788752146094,513.0838278420101,1,2,1,22.07307391005922,0.1757893200717478
46684.64946921045,14746.651132208246,1475.8135418858985,0,1,2,15.801707702531925,0.7157344493059812
40315.86532284205,13591.760380855318,1998.5444573961993,0,1,1,15.932224914405774,0.7124403549167859
23635.38927698693,3268.0931992875,307.45526044230087,0,0,1,7.790001557253031,0.8747370773483353
39345.790737983276,5118.990187147613,611.9129355823613,0,1,1,23.777963653125866,0.8854495699024229
1382.9208068608928,351.83809257619265,81.21637371435668,0,2,1,21.477406463249892,0.8043114851412764
5902.627839903879,1598.2005710575738,88.68342114278936,0,0,1,6.420254400009256,0.7442635397559867
41556.716436695446,15676.96425248928,1803.3869816283234,1,0,1,31.998202201588118,0.6661531886910511
39942.44587209551,9121.383047960733,1346.4076990725948,0,1,1,13.896387115870896,0.8053455370813966
12015.716727338468,3024.219521223217,311.9947962874204,0,1,1,2.740856793237397,0.7742769086121286
26773.094734653147,6002.048603990644,621.5246194950442,0,1,1,12.475832227292434,0.7990324227429921
30497.78312465054,4647.653254192353,1934.7424762280623,0,1,2,31.444985014905154,0.9110456400428816
43453.07821191255,8049.933818006406,3328.851395981707,0,0,2,33.09348050516246,0.8913521753510565
30353.80428826692,17568.080651165426,601.3872350840443,1,0,2,18.163944604087174,0.4410356851829689
20922.292679047176,5458.542530069852,1614.734121020685,0,0,2,34.47189790256963,0.816281682508983
19022.110148655545,12793.795541224119,982.175751224104,1,0,1,31.63346332241916,0.37905838533718916
21581.16327548874,15747.834073657628,1185.1560910441394,1,2,1,29.883075098472887,0.3252134837813235
32770.58576620872,7035.1327632796165,1956.2350860451656,0,2,2,31.089852263877212,0.8450165732932508
43440.78627174008,8482.302509297753,2575.531338522571,0,1,1,14.365639425908821,0.8640270658586637
22967.89566277684,6948.217497209202,1547.7324763473725,0,0,2,27.476412926444027,0.7648680967488815
12768.058366092228,8596.751445099077,559.787500761753,1,1,1,21.206865107665223,0.37054141562503645
12214.786968380267,2417.2568468347827,578.1881763811822,0,2,1,26.188940060910735,0.8494391531170954
37427.7068720506,26006.537967566852,1222.6842175023937,1,0,2,7.222513765327112,0.3378206729364985
40920.153789483564,29362.266210893275,710.7025226529654,1,1,2,26.598786912122968,0.2998177906261015
5711.2649527791855,4312.018608622982,322.8281855329686,1,1,2,34.51573519679601,0.3015224374857946
3794.663419281319,1758.4413699170773,46.8743306344099,0,0,1,11.593216283350035,0.5489541890366589
29924.466355944365,14843.434942579226,876.6208904458719,1,1,1,35.51564633844695,0.5332643902149685
7735.575587538565,1946.7951747434101,128.38031260722815,0,1,2,14.243160518187988,0.7649283053913257
41320.87742758889,10386.139875254647,964.8797185650037,0,1,1,7.99032239573615,0.7719975774183511
15861.566359241684,3778.7195399665,867.8047568358747,0,2,2,4.930018043008344,0.8164799921267176
7621.660682071561,3979.181009236589,411.51910036307135,1,1,1,28.47366696508622,0.5319049144675606
46088.038388128785,19436.826396934175,1819.27203343725,1,0,2,20.418889013179893,0.6177412842974285
8693.820275396269,5312.980778877694,141.81392977734527,1,0,2,11.74959527817101,0.40519050483078395
14593.64407572781,2302.837936650353,588.6517689531744,0,1,1,22.295762942781526,0.882538853297908
8103.8630620069025,4945.943364268631,281.1403602356038,1,2,2,12.623541574435166,0.4243729233403656
6216.758151435071,961.8243386046814,375.69200330487695,0,0,1,16.692521506496057,0.9057173657037789
1546.8268086537817,182.5889809980175,78.16403972056922,0,0,1,31.19324440135819,0.9324908640752547
3242.0727536308755,2036.3971318263243,143.97916619937448,1,2,2,24.385826690070765,0.41629380046836234
9144.752811324708,2451.8050096175516,403.1806817488827,0,1,2,27.684064389665075,0.7759781625445701
3142.4056650451816,1004.0420900617883,243.97883353543838,0,0,1,21.42227430143517,0.7581269455497174
29761.618897493074,25663.552663851067,1873.214017024927,1,0,1,35.69893171099673,0.20063694354912645
34195.36907657557,9686.684412442954,1531.561655307142,0,1,1,9.449352320181244,0.7615138254869073
19984.707613185397,6159.482977288021,870.2457421467606,0,1,2,10.180190625158517,0.7353357708545328
16240.559299126446,1960.1159855917767,192.50807203642293,0,1,2,4.239562855841651,0.8911608965554265
25474.04873260039,2434.583040601741,1935.4073706575273,0,0,2,20.390682572474866,0.9804045412967513
43812.74464061312,34609.419067702634,1416.9995868741908,1,1,1,22.467573274292874,0.24240264441091297
42631.01552769919,20854.343616077167,1190.0761634432063,1,2,1,26.408655051458695,0.5387333093236485
2652.0155696332013,330.7771806449666,212.05151783542638,0,0,1,12.740607408224136,0.9552319133533741
9484.171275027942,2326.544314898592,571.974028420253,0,1,1,1.4289880652759521,0.815000147551303
12218.871119667603,2922.4718429132895,162.69994011463677,0,0,1,23.1280337980912,0.7741385537362367
12844.685003694485,6315.721587530829,184.08981214572796,1,1,2,35.95434223821339,0.5226327641649853
28776.01626126725,16212.50004064765,339.1285019571206,1,0,1,11.309227382649736,0.4483818957227858
21104.990072308017,15776.50952132185,1096.8964652201955,1,0,1,7.437705836415691,0.3044482368478883
2938.0789364159023,450.3509927046304,44.09913988005989,0,2,2,10.861843523922362,0.8617287480641523
18993.899853748793,1571.9218918000367,1430.9469467572308,0,0,2,15.889541617196652,0.9925778831030857
26425.77096152304,9595.494316663631,1997.3511443446919,0,2,2,9.781952513339764,0.7124722232936124
5532.75919373394,3646.506748109004,266.8105880026766,1,1,1,13.143600887863547,0.3891481552398012
41756.198412533704,7329.789766036156,2219.956813903683,0,1,1,23.33723585027769,0.877626959675556
3072.1123900226607,1259.996046814154,93.49239242550448,1,1,2,13.075979539491515,0.6202926500419976
46279.67251639407,23632.492499752258,670.0407070526622,1,1,2,14.862063067427913,0.5038328807412067
5406.100508203837,1316.0366049887373,333.13597520925754,0,1,1,2.401094197974238,0.8181867635853397
