period,synthetic,pd,outcome
0,True,0.25856235467336597,0
0,True,0.237543449436563,0
0,True,0.2910323078823401,0
0,True,0.23653873455693225,0
0,True,0.12139798721733797,0
0,True,0.19665234135508997,0
0,True,0.1413996403702592,0
0,True,0.17408600788168627,0
0,True,0.2755614216638361,0
0,True,0.2318766905448848,0
0,True,0.1650534785710627,0
0,True,0.14931413167798008,0
0,True,0.20163910464381304,0
0,True,0.13917199253094362,0
0,True,0.16644298613017094,1
0,True,0.2156004735775622,0
0,True,0.2577656018053348,1
0,True,0.230438073611222,1
0,True,0.08543552457009501,0
0,True,0.215218336451513,0
0,True,0.2036016786616289,1
0,True,0.22069451426863468,0
0,True,0.2808104840825604,0
0,True,0.09683808615976286,0
0,True,0.17044482874044473,0
0,True,0.22954531613966775,0
0,True,0.12092028002730289,1
0,True,0.27379745240267545,1
0,True,0.21841783063503292,0
0,True,0.24232919929217023,0
0,True,0.1714528169239103,0
0,True,0.24068818449831053,1
0,True,0.2534235777994519,0
0,True,0.21164390100685843,1
0,True,0.21172004463493482,1
0,True,0.2135171619640863,0
0,True,0.15683273676303092,0
0,True,0.19262356598798236,1
0,True,0.19237387337738207,0
0,True,0.21916969321767477,0
0,True,0.24999121234551475,1
0,True,0.14707319590107953,0
0,True,0.19374954848402112,0
0,True,0.27407277738294866,0
0,True,0.16282058855937181,0
0,True,0.158887499135484,1
0,True,0.2101153095915597,0
0,True,0.242219259524266,0
0,True,0.20057130277803298,0
0,True,0.2664480295218495,1
0,True,0.24283969912832637,0
0,True,0.24209100334450312,1
0,True,0.22770582506620468,0
0,True,0.3163826550173043,1
0,True,0.1897419155566978,1
0,True,0.0998238853966743,0
0,True,0.28021271807585707,1
0,True,0.17711502845215873,0
0,True,0.20539402221715167,1
0,True,0.26547753424302634,0
0,True,0.11988702294705374,0
0,True,0.13741763929469303,1
0,True,0.11993610314405732,1
0,True,0.1602931854987288,0
0,True,0.2219818303008497,0
0,True,0.22620939214063857,0
0,True,0.2138137089664277,0
0,True,0.1293617058053817,0
0,True,0.0844948281683678,0
0,True,0.2027176792695191,0
0,True,0.17641119831808322,0
0,True,0.2229692885858306,1
0,True,0.2350976813110635,0
0,True,0.2069120716029341,1
0,True,0.2380066542687927,0
0,True,0.21146056870575344,0
0,True,0.22650323528007335,0
0,True,0.16476633685650588,0
0,True,0.19101942930842708,1
0,True,0.20983880483284786,0
0,True,0.24102642377087097,0
0,True,0.1803129413887714,1
0,True,0.22605836278660565,1
0,True,0.18670806040423105,0
0,True,0.1941228916335935,0
0,True,0.24147595210120365,0
0,True,0.1003469814472922,0
0,True,0.13517638359626194,0
0,True,0.12589073012785895,0
0,True,0.08331919400758477,0
0,True,0.16608677799224117,0
0,True,0.23747169498638704,0
0,True,0.18575579668087128,0
0,True,0.20988950409709262,1
0,True,0.25446087483553964,0
0,True,0.2663843066133846,1
0,True,0.19654310326369304,1
0,True,0.2676792944784699,0
0,True,0.20460633292170546,0
0,True,0.1581300888086269,0
0,True,0.17027998239006326,0
0,True,0.1259731743717492,1
0,True,0.15559330731331739,0
0,True,0.18209916559627856,0
0,True,0.24017925096893009,0
0,True,0.2860384915582992,0
0,True,0.130890924231148,0
0,True,0.21964137341299594,0
0,True,0.1479728030421233,0
0,True,0.2237348544231601,0
0,True,0.19344566746561367,0
0,True,0.10845470870762348,0
0,True,0.24641484957842424,0
0,True,0.16974996435956347,1
0,True,0.17330498808132228,0
0,True,0.1465123794355155,0
0,True,0.16728583616562223,0
0,True,0.22139452203474588,0
0,True,0.19053778295317975,0
0,True,0.21643310011412406,0
0,True,0.2180960926964422,1
0,True,0.26603308277640836,0
0,True,0.18286069245678105,0
0,True,0.12615710915771342,0
0,True,0.2533611208285992,0
0,True,0.18342559139513728,0
0,True,0.25572962222886886,0
0,True,0.21916885565912353,0
0,True,0.19344312348983275,0
0,True,0.21743879470231475,1
0,True,0.297550628006315,0
0,True,0.3038490264526877,1
0,True,0.20346905675663896,0
0,True,0.2080095296658538,0
0,True,0.2538120078733193,1
0,True,0.15771694836163264,0
0,True,0.21665351863091276,0
0,True,0.1987068576023072,0
0,True,0.2156954105728777,0
0,True,0.1583315597025297,1
0,True,0.12052162533455156,0
0,True,0.09635082820043542,0
0,True,0.14413079435051962,0
0,True,0.17706623575303337,0
0,True,0.18534042066756193,1
0,True,0.29686155812147585,0
0,True,0.2552996684953649,0
0,True,0.15189544418291864,0
0,True,0.21738542262254787,0
0,True,0.17964608818248376,0
0,True,0.18578180809799524,0
0,True,0.20926628247076912,0
0,True,0.23095855584876968,0
0,True,0.18303707580579925,0
0,True,0.25319257663671796,0
0,True,0.14290308869287982,0
0,True,0.20031695311811343,0
0,True,0.3298836863297916,1
0,True,0.21115398713126377,0
0,True,0.27166072533030866,0
0,True,0.20457600890866043,1
0,True,0.22903885476648986,0
0,True,0.19716084028036543,0
0,True,0.1914796209417898,0
0,True,0.16102588016372904,0
0,True,0.22151506794787768,1
0,True,0.1574231405407116,0
0,True,0.23327926181567146,0
0,True,0.25426435022229554,0
0,True,0.2183265703618615,0
0,True,0.18568756332221542,0
0,True,0.22269827896543481,0
0,True,0.1845663472226794,0
0,True,0.24677735627325748,0
0,True,0.10842969578924383,0
0,True,0.1832196315940677,0
0,True,0.10045940024380012,0
0,True,0.12524695848863976,0
0,True,0.26819311149069547,0
0,True,0.24475924909858432,1
0,True,0.1640259883357605,0
0,True,0.12487482719795516,0
0,True,0.05177355810791745,0
0,True,0.17282522460336827,0
0,True,0.3210207506123701,0
0,True,0.22174421357318239,0
0,True,0.17202138569752554,0
0,True,0.22325401047501534,0
0,True,0.12195208235027787,0
0,True,0.18513383186511823,0
0,True,0.20497387365078693,0
0,True,0.1956949674089476,0
0,True,0.23954030608450405,0
0,True,0.21723226131180262,0
0,True,0.23341630090539986,0
0,True,0.16558138588846205,0
0,True,0.24489077042052743,0
0,True,0.28144684738119957,0
0,True,0.15149252401742938,0
0,True,0.15561521721427202,1
0,True,0.26678921681601164,0
0,True,0.19043280066524698,0
0,True,0.27019106960332784,1
0,True,0.1778732144053908,1
0,True,0.2727522788135356,0
0,True,0.20657429084027262,1
0,True,0.21291144116613478,1
0,True,0.2782359010834952,1
0,True,0.18191147612779146,0
0,True,0.1529438952037521,0
0,True,0.1775717895985823,0
0,True,0.22261669753215696,0
0,True,0.12171204639097429,0
0,True,0.2318735451325561,0
0,True,0.17306143411911284,0
0,True,0.2573906330366782,0
0,True,0.08028698475497642,0
0,True,0.16067171124479157,0
0,True,0.11567659243829491,0
0,True,0.1586885266818024,0
0,True,0.21238329505544717,1
0,True,0.19103866872751227,1
0,True,0.18733112155259926,1
0,True,0.19204075643099697,1
0,True,0.21016941203099718,0
0,True,0.14957319790284462,0
0,True,0.23534248204495256,0
0,True,0.23313329851927422,0
0,True,0.21925189688280505,1
0,True,0.22782667213756316,0
0,True,0.21482090004043297,0
0,True,0.3017536651365534,0
0,True,0.19564529144737453,0
0,True,0.18464583908327117,0
0,True,0.1623236209821311,0
0,True,0.14838686647110816,1
0,True,0.13777641061994625,0
0,True,0.1555601343384541,0
0,True,0.19646598091739645,0
0,True,0.21671475642488575,0
0,True,0.2025571029276081,0
0,True,0.16172323612851436,0
0,True,0.24500922820099819,0
0,True,0.2369706336150474,1
0,True,0.19201758462889917,0
0,True,0.16735419276676441,0
0,True,0.22742139604148998,1
0,True,0.20939867937430523,0
0,True,0.12759363702924764,0
0,True,0.19660098720077976,1
0,True,0.21310179060371906,0
0,True,0.15501526067561233,0
0,True,0.20949216964187217,0
0,True,0.12725887573711053,0
0,True,0.26680930500060857,1
0,True,0.2623974992529716,1
0,True,0.18737413328485178,0
0,True,0.21817271689195367,1
0,True,0.07950390171000626,0
0,True,0.14218261698673337,0
0,True,0.18531105399239353,0
0,True,0.14639334892865705,1
0,True,0.23571982413153295,0
0,True,0.2998648265373997,0
0,True,0.1411692640285349,0
0,True,0.1581268297957404,0
0,True,0.21177241841549652,0
0,True,0.28055580742498104,0
0,True,0.13888128437300484,0
0,True,0.2124518061153471,0
0,True,0.29106494254065546,0
0,True,0.11741204259103664,0
0,True,0.13594653965770842,0
0,True,0.1788196696769581,0
0,True,0.17397057935722945,1
0,True,0.24063006438768225,0
0,True,0.21208298599104192,0
0,True,0.11125189701789359,1
0,True,0.22577052014504057,0
0,True,0.17112305563221747,0
0,True,0.26372236084706197,1
0,True,0.16862062317815402,0
0,True,0.16816923584488822,0
0,True,0.2270565805402266,0
0,True,0.23814632411684683,0
0,True,0.2224049681968102,0
0,True,0.1157201341307596,0
0,True,0.22690172199641256,0
0,True,0.14828459741628006,0
0,True,0.21176380557941318,0
0,True,0.128813278230047,0
0,True,0.22231610737715318,1
0,True,0.15967005478463137,0
0,True,0.13586826748697392,0
0,True,0.23569100682411998,0
0,True,0.2120822260838376,0
0,True,0.16930115993035516,0
0,True,0.2725589424510532,1
0,True,0.17796737892151288,0
0,True,0.20160538369854675,0
0,True,0.21344567238393006,1
0,True,0.16901670329356933,0
0,True,0.2235568146699965,0
0,True,0.17332738264176378,0
0,True,0.17941808388918956,0
0,True,0.26813213199016706,1
0,True,0.14797069737437835,0
0,True,0.07936098345352549,0
0,True,0.28054684975059474,1
0,True,0.3274663976303501,1
0,True,0.17973653672753342,0
0,True,0.10315809796899074,0
0,True,0.18447580119020282,1
0,True,0.18568885250796655,0
0,True,0.19050380794888716,0
0,True,0.1443305979039076,0
0,True,0.22897805712382388,0
0,True,0.22622536876430432,1
0,True,0.12527971900903467,1
0,True,0.2349598365847444,0
0,True,0.3026342490972946,0
0,True,0.208598016621853,1
0,True,0.18313374189657472,0
0,True,0.19289983927962395,0
0,True,0.2307628383484281,1
0,True,0.1134664197246391,0
0,True,0.20821953514886513,0
0,True,0.1804768025268595,0
0,True,0.2923912506478023,0
0,True,0.1912913633097521,0
0,True,0.283394380555976,0
0,True,0.14481296511089964,0
0,True,0.22936295834013962,0
0,True,0.21597001318956144,1
0,True,0.15654763760676088,1
0,True,0.20886980573184705,0
0,True,0.26062594184158006,0
0,True,0.18381041478566998,0
0,True,0.11540186754151184,0
0,True,0.19912185867612772,0
0,True,0.15487884526037438,0
0,True,0.18288295306680588,1
0,True,0.19592061151574397,0
0,True,0.11471738919922414,1
0,True,0.11921708303396611,1
0,True,0.22410334177627628,0
0,True,0.17386406519151598,0
0,True,0.07176278290897165,0
0,True,0.23924220183040676,1
0,True,0.213618487763712,0
0,True,0.1643062587981758,0
0,True,0.13415848944708791,1
0,True,0.24179039481571687,0
0,True,0.2174675311280215,1
0,True,0.31913011413420367,0
0,True,0.2210094299362469,1
0,True,0.21938515706310074,1
0,True,0.19165360349457175,0
0,True,0.24083879336003955,1
0,True,0.2312542600624077,0
0,True,0.2625862504282598,0
0,True,0.17393385406813577,0
0,True,0.1782296263528019,1
0,True,0.176044841454401,0
0,True,0.23954008605894947,0
0,True,0.27491872201483664,0
0,True,0.17705797534253498,0
0,True,0.17876131361034545,0
0,True,0.21570386119348997,0
0,True,0.18771192499935493,0
0,True,0.2476026826569945,1
0,True,0.08741113546904766,0
0,True,0.15866474765415528,0
0,True,0.16087918330192771,1
0,True,0.08398219938069276,0
0,True,0.1518180777815598,0
0,True,0.1542421942077037,0
0,True,0.18994476727405848,1
0,True,0.2556482945830132,1
0,True,0.1877469674404649,1
0,True,0.14845931398644233,0
0,True,0.19715227293932355,0
0,True,0.2524586810720675,1
0,True,0.15120205919425478,0
0,True,0.15447125580392757,0
0,True,0.22792744796371117,0
0,True,0.18892319421346,1
0,True,0.23237423453547373,0
0,True,0.1993176604102352,0
0,True,0.23508318240447837,0
0,True,0.14824609429796798,0
0,True,0.19939576746058663,0
0,True,0.18946549928184217,0
0,True,0.1392054537947935,0
0,True,0.12182610260656558,0
0,True,0.2342874517637331,1
0,True,0.1824523808891011,0
0,True,0.14888598591763352,0
0,True,0.1951910531538334,0
0,True,0.2564009428674652,0
0,True,0.08596310773140386,1
0,True,0.12516806550483367,1
0,True,0.15385567790523663,1
0,True,0.27305894333601644,0
0,True,0.21412934914596485,0
0,True,0.23836586202306137,0
0,True,0.14299195404368847,0
0,True,0.1440232062364737,0
0,True,0.22239068583613553,0
0,True,0.20291371654677234,1
0,True,0.22743694094320635,0
0,True,0.1906164504535774,0
0,True,0.21390718632273137,1
0,True,0.20790595424525546,0
0,True,0.2388883694542463,1
0,True,0.24035041409722355,0
0,True,0.11900640028041151,1
0,True,0.08763657223295723,0
0,True,0.25008726988257535,0
0,True,0.25938625466309684,0
0,True,0.14896884902433313,0
0,True,0.10700822967271857,0
0,True,0.20495174105036007,0
0,True,0.24654191131752648,0
0,True,0.28987972612171575,1
0,True,0.22581487860507257,0
0,True,0.18141416517071526,0
0,True,0.15534346892075687,0
0,True,0.20057256458353273,1
0,True,0.1850367648057372,0
0,True,0.14924660471355922,0
0,True,0.30243778254316434,1
0,True,0.2892584201036066,0
0,True,0.25680243417777143,1
0,True,0.15395748010954363,0
0,True,0.24275096621486394,0
0,True,0.23198132047489511,0
0,True,0.22212728121020267,1
0,True,0.26248326335218886,0
0,True,0.23176855714306388,0
0,True,0.23700071181521679,0
0,True,0.2318453141686105,0
0,True,0.2170395704001053,0
0,True,0.11081944351429084,0
0,True,0.20418105387052787,0
0,True,0.17219040205754374,0
0,True,0.136007952117999,0
0,True,0.28409083096504123,0
0,True,0.2864497670442852,0
0,True,0.2679610300147806,0
0,True,0.21276067084279374,0
0,True,0.26753125604763284,0
0,True,0.20060265903009128,0
0,True,0.21013986384488897,0
0,True,0.14532643147690086,0
0,True,0.219849565224942,0
0,True,0.20301929642122088,0
0,True,0.13486739415827678,0
0,True,0.19744014440917015,0
0,True,0.19601352180715959,0
0,True,0.289878058332232,0
0,True,0.2447106664256705,0
0,True,0.2005722719545733,0
0,True,0.21243936549005416,1
0,True,0.20221061890520992,0
0,True,0.18985430076022264,0
0,True,0.14587864013058566,0
0,True,0.19244740611965355,0
0,True,0.16269508716737435,0
0,True,0.13748422305384267,0
0,True,0.22556109072737673,0
0,True,0.21956323299666175,1
0,True,0.11066462443159611,0
0,True,0.19386576812524364,0
0,True,0.2497850692949962,1
0,True,0.25296118694481606,0
0,True,0.2512918421442619,0
0,True,0.201945660345073,0
0,True,0.15774773360154246,0
0,True,0.14581505863209698,0
0,True,0.21723024523751788,0
0,True,0.21896400171825817,0
0,True,0.2643665555802533,0
0,True,0.2549989825171042,0
0,True,0.1933885671734414,0
0,True,0.13778970605695653,0
0,True,0.1840446701494551,1
0,True,0.21086155974052626,0
0,True,0.18989583773052982,0
0,True,0.17110529459611723,0
0,True,0.21264424074849494,0
0,True,0.17480211292946948,0
0,True,0.16859669581373132,0
0,True,0.215572641715172,0
0,True,0.17990037099353978,1
0,True,0.21220521944891763,0
0,True,0.21366020114260614,0
0,True,0.14302854994542127,0
0,True,0.1759379438067294,1
0,True,0.27188884699582316,0
0,True,0.14189602436328566,0
0,True,0.09416727755147346,0
0,True,0.10690774233787442,0
0,True,0.20145549732883347,0
0,True,0.20154586390163495,1
0,True,0.19411945722874396,1
0,True,0.2607094914464251,0
0,True,0.06635827834485311,0
0,True,0.2197966937215412,1
0,True,0.2780719100901787,1
0,True,0.14361096175541432,0
0,True,0.18100967441050525,0
0,True,0.16235540413856897,0
0,True,0.15528269769612357,0
0,True,0.183686899748848,0
0,True,0.2713742641842253,1
0,True,0.291869333774376,1
0,True,0.18320303874799262,1
0,True,0.2952530107032235,1
0,True,0.20177882384923126,0
0,True,0.28768455133505405,0
0,True,0.19533506751732543,0
0,True,0.20655289130230722,0
0,True,0.21827372363214173,0
0,True,0.3589426839683768,0
0,True,0.24256427874223946,0
0,True,0.16463677350242684,0
0,True,0.2484498935137929,0
0,True,0.18190837314578293,0
0,True,0.17551249085493956,0
0,True,0.24543006799460557,0
0,True,0.20155427938855766,1
0,True,0.21392879572559031,0
0,True,0.20069926109326464,0
0,True,0.21682915633027175,0
0,True,0.22124829487180747,0
0,True,0.10315165336472924,0
0,True,0.2333286334304767,0
0,True,0.15089902900848498,0
0,True,0.12788504322202943,0
0,True,0.19707943780706588,0
0,True,0.20419905016572273,0
0,True,0.16532469177138598,0
0,True,0.24155159288339872,0
0,True,0.13289124168145466,0
0,True,0.17965281256137206,1
0,True,0.17075629325334998,0
0,True,0.19767063648303304,0
0,True,0.21394321423236196,0
0,True,0.1496053525188228,0
0,True,0.23621413387281143,0
0,True,0.203150118416735,1
0,True,0.10540268733440449,0
0,True,0.10207042798014845,0
0,True,0.19938403535353444,0
0,True,0.1889516341106823,1
0,True,0.19482899432126832,0
0,True,0.19860087717348912,0
0,True,0.21127799197550906,0
0,True,0.247382480492415,0
0,True,0.1444447549541221,0
0,True,0.14140142035496028,0
0,True,0.14533380710563087,1
0,True,0.21444583335843537,0
0,True,0.2622473689323223,0
0,True,0.17843302808802447,0
0,True,0.07491500779201729,0
0,True,0.11480035686948123,0
0,True,0.15834816386019943,0
0,True,0.17211355562523928,0
0,True,0.17958056863726368,0
0,True,0.20192905614904585,0
0,True,0.18441268345887765,0
0,True,0.25246698052717037,0
0,True,0.16619913471593156,0
0,True,0.15688410202622285,0
0,True,0.2239437769260231,1
0,True,0.12321789650369404,0
0,True,0.21948458526600012,0
0,True,0.20512765918631334,0
0,True,0.19262787550409163,0
0,True,0.27941380535746313,0
0,True,0.16888962773526411,0
0,True,0.30301490852620394,0
0,True,0.18872842753859503,0
0,True,0.1361491777514886,0
0,True,0.2034959790497413,0
0,True,0.1461877399840616,0
0,True,0.162412207609325,1
0,True,0.21985166500077458,0
0,True,0.22777910443250626,1
0,True,0.1688916149872871,0
0,True,0.24937025725232004,1
0,True,0.2578753879010567,1
0,True,0.27181508782816455,0
0,True,0.22647067035628612,0
0,True,0.26817143560428497,1
0,True,0.10596007860129712,1
0,True,0.18410467256857688,1
0,True,0.15664973718382869,0
0,True,0.20596129305636962,0
0,True,0.17142753904016314,1
0,True,0.1916921079025134,0
0,True,0.2941087440102025,0
0,True,0.1915140101789811,0
0,True,0.22068961585951072,0
0,True,0.18838653350378826,0
0,True,0.20378566439784168,0
0,True,0.2003008340218036,0
0,True,0.222416203298658,0
0,True,0.25826537677735883,1
